,term,weight
1909,compen,0.00017366550550004778
1910,compet,0.004683828413050424
1911,competit,0.0020955771517190518
1912,competitor,0.0002589609505187535
1913,compil,0.00037042160395096716
1914,compiletim,9.665652358097162e-05
1915,complaint,0.00062176546581208
1916,complement,0.0005296024029415987
1917,complementari,0.000421994361790885
1918,complet,0.003736642956942378
1919,complex,0.0032691973857319518
1920,compli,0.00010281890050030444
1921,complianc,0.0004202578036591394
1922,complic,0.00016758403214495345
1923,complimentari,9.914395911744615e-05
1924,compo,0.0007387296765637791
1925,compon,0.004779357099584204
1926,composit,0.0006667838398029978
1927,compound,0.0001947489798152269
1928,comprehen,0.002849836093029471
1929,comprehend,0.0004220456303028094
1930,compress,0.00041099829761253627
1931,compri,0.001465001494976124
1932,compromi,0.0003537171576939611
1933,compulsori,0.00027065607630997367
1934,comput,0.012466855790619784
1935,computeraid,7.362960395341748e-05
1936,computerba,0.0010477124149587743
1937,computergen,7.1151851092744e-05
1938,computerinternet,0.00012857663190637825
1939,computermedi,8.329906276518216e-05
1940,computerâ,0.00014894150338990526
1941,con,0.00010612018381441297
1942,conc,7.359631673501276e-05
1943,conceal,0.0003687465079785003
1944,conceiv,0.0003307844568508969
1945,concentr,0.0009558965868274431
1946,concept,0.008297423649516763
1947,conceptu,0.002446964647944882
1948,concern,0.004124441586583864
1949,concessionair,0.00017986550145630874
1950,conci,0.00019654060729961735
1951,conclud,0.0037764268879266626
1952,conclus,0.002217676524789115
1953,concret,0.000399805858762703
1954,concur,0.00022392912407029662
1955,concurr,7.725924828516981e-05
1956,conden,0.00012196588512071132
1957,condit,0.00437251382403793
1958,conduc,0.00018152274635249124
1959,conduct,0.008919246545629632
1960,conductedsubsequ,9.727206549355834e-05
1961,cone,5.48531411380529e-05
1962,confer,0.0013893658127632211
1963,conferenc,0.0004420422099841874
1964,conferencesin,0.00011009486089346354
1965,confid,0.0015281786425866153
1966,confidenti,0.0006036790363919455
1967,configur,0.0006513723263521522
1968,confin,0.0002823014235117792
1969,confirm,0.0017959234964117646
1970,confirmatori,0.0008170944240731839
1971,conflict,0.00022434656350940827
1972,conform,0.0003130690054612867
1973,confront,0.00033208700927632353
1974,confus,0.0009848282300777683
1975,congest,0.0006777488979459709
1976,congratul,8.956219342383457e-05
1977,congreg,6.380619948059847e-05
1978,congruenc,0.00016651987344517682
1979,conjug,7.57382038376844e-05
1980,conjunct,0.00028520616728516763
1981,connect,0.00526143009885711
1982,connector,0.000171840450565511
1983,connu,3.2293652186436594e-05
1984,conquer,8.04890761348579e-05
1985,consecut,6.697416110142536e-05
1986,consensus,0.0006098535833382354
1987,consequ,0.0017054788341538112
1988,conserv,0.0004180167496738113
1989,consid,0.007833850592617826
1990,considera,8.650659576904331e-05
1991,consist,0.006181877821284406
1992,consol,0.0002963438935775764
1993,consolid,0.00036678566755431733
1994,conson,0.00036887455604362
1995,constant,0.0015100275745834623
1996,constantin,9.978967765209195e-05
1997,constantine1,0.00012363674251378683
1998,constitut,0.0006497866678897694
1999,constr,0.00010446198056817462
2000,constrain,0.00030520443744596134
2001,constraint,0.0018635032299834432
2002,constraintsinherit,0.00013008034805224732
2003,constraintsof,0.00013008034805224732
2004,construct,0.004647809000538573
2005,constructionrel,0.0004126360075718097
2006,constructiv,0.0003673687356656181
2007,constructivist,0.0003716824674342102
2008,construit,3.2293652186436594e-05
2009,consult,0.0011886279842796043
2010,consum,0.004734803865777857
2011,consumerdriven,0.00011965439400234195
2012,consumersth,8.05329011168938e-05
2013,consumersâ,0.0001541856203347666
2014,consumerâ,0.00011465752943876184
2015,consumpt,0.0032554104338099266
2016,contact,0.0007757190678267408
2017,contactfr,0.00017050986322063427
2018,contactless,7.722986020590769e-05
2019,contain,0.0021588307289445007
2020,contempl,0.00011863817229179312
2021,contemporari,0.0006178790130385483
2022,content,0.009952622190689632
2023,contentba,0.00023281317655113093
2024,contentencrypt,7.529364634612862e-05
2025,contentserv,0.00010382216198204268
2026,contentspecif,9.05779634042595e-05
2027,context,0.00746328657139969
2028,contextawar,0.0023241136978189394
2029,contextconsum,0.00010605054040198717
2030,contextsensit,6.886125983314739e-05
2031,contextu,0.0017879441055930426
2032,continu,0.004392868555528671
2033,continuité,3.2293652186436594e-05
2034,continuum,0.00018917647396109972
2035,contour,0.00019580418094971807
2036,contouract,0.00010997250321204484
2037,contract,0.00010245676556656993
2038,contradict,0.0004004879768802134
2039,contradictori,0.00017949384869349796
2040,contrari,0.00020397623945427626
2041,contrast,0.00068793447025812
2042,contribut,0.0046699006904653215
2043,control,0.00971817887044156
2044,controlgroup,7.725924828516981e-05
2045,conveni,0.0025895205997793456
2046,convent,0.003101621548436779
2047,conver,0.0010723728276119911
2048,converg,0.0006754885940502713
2049,convert,0.0008658537424243774
2050,convey,0.00030252612332056015
2051,convinc,0.0001233486490696494
2052,convolut,0.0009580959159857915
2053,convolv,0.00012399702736092357
2054,cooccurr,0.00032749973077706725
2055,cook,0.000817707599043022
2056,cool,0.00016503783506132183
2057,cooper,0.0012827167300224714
2058,coordin,0.0016689716300089647
2059,cop,0.00010124004326305401
2060,cope,0.0007164854137205263
2061,copi,0.00038156381775653937
2062,coprocessor,6.612958745806711e-05
2063,copypast,0.000213871256006501
2064,cordless,7.215008607688475e-05
2065,core,0.0015871134959432533
2066,corel,6.380619948059847e-05
2067,corner,0.0001539774418670279
2068,corona,0.0002320813488790991
2069,coronavirus,0.0007753712566197196
2070,corpor,0.0009539118139819322
2071,corporateown,0.00010401824963557731
2072,corpus,9.161753945634017e-05
2073,corr,6.30588246536999e-05
2074,correct,0.001871258815066161
2075,corrector,4.256207919391641e-05
2076,correl,0.0015757604176715124
2077,correspond,0.0016048862935484974
2078,corrupt,6.082202018716506e-05
2079,cosin,7.57382038376844e-05
2080,cosmet,9.045865261619854e-05
2081,cost,0.0038998091684786023
2082,costa,6.873324240604773e-05
2083,costal,9.270050000738783e-05
2084,costeffect,0.0006245104539074434
2085,costeffici,9.9231769861712e-05
2086,costless,6.625577223006639e-05
2087,could,0.005938471626735803
2088,counsel,0.0008590668021898135
2089,counselor,9.660165220279144e-05
2090,count,0.0008649781995690678
2091,counter,0.000203813267867809
2092,countermeasur,7.762317057788022e-05
2093,counterpart,0.0003222939001900131
2094,counti,0.00011273982034220524
2095,countri,0.0045266078567882465
2096,coupl,0.0005881827250940904
2097,coupon,0.000220195638278945
2098,cour,0.011574159307459718
2099,courag,0.0001486729871784798
2100,courier,0.00010828240342664493
2101,coursedesign,8.597926820693664e-05
2102,coursera,0.00012196588512071132
2103,coursessecond,0.00012363674251378683
2104,coursewar,0.0012913830202869643
2105,covari,0.00046761250147469213
2106,cover,0.002000614182487239
2107,coverag,0.0008300889968049659
2108,covid,0.0006423085048918562
2109,covid19,0.0048575538244901625
2110,cpd,5.646906617341977e-05
2111,cpma,8.438843180775267e-05
2112,cpmm,0.0004301276412280427
2113,cps,9.721804514934321e-05
2114,cqi,0.00012612525756696677
2115,cr,0.0002829824867146933
2116,cramer,0.00011616412772576278
2117,crash,0.00033588733820517154
2118,crave,0.0001236845577563589
2119,cream,8.769952842029384e-05
2120,creat,0.006754616468141647
2121,creation,0.0011049619712440214
2122,creativ,0.0030350784439385704
2123,creator,0.00024744973634211105
2124,creatur,0.00017673416918408504
2125,creaturescultur,5.891138972802834e-05
2126,credenti,0.0002867878655807865
2127,credibl,0.0004425881864489955
2128,credit,0.0009283635783410513
2129,crime,0.0008216022123919964
2130,crimeid,0.00012350723406277987
2131,crimin,0.0002905969390091601
2132,crisi,0.00028354039505230916
2133,crispdm,9.21220584998336e-05
2134,criteria,0.003502298920643165
2135,criterion,0.0006434215241533192
2136,critic,0.00462599496474582
2137,critici,8.488963955546185e-05
2138,croi,8.257833164609498e-05
2139,cronbach,0.0005823807169561082
2140,crop,0.0006986817564255232
2141,cross,0.0004857185963799446
2142,crosscheck,8.795226850086836e-05
2143,crossconnect,8.677655501383033e-05
2144,crossexamin,6.62418099912484e-05
2145,crosslay,0.00031314159067802365
2146,crossov,0.000396000533106568
2147,crossplatform,0.0005650875406391855
2148,crosssect,0.00015246061229875265
2149,crosstabul,0.00010881259102278929
2150,crossvalid,0.00023638307897279548
2151,crowd,0.0004512840105230879
2152,crowdsourc,0.0004826545932012843
2153,crs,0.0005561218010716546
2154,crucial,0.0019935730492181792
2155,crude,7.984428950076444e-05
2156,cryptanalysi,0.00013960465238781653
2157,cryptocurr,0.0001102826945630877
2158,cryptograph,0.0006746201455166017
2159,cryptographi,0.0005642400631641032
2160,crystal,0.00022746867130175977
2161,création,6.458730437287319e-05
2162,cs,0.0003856042801098948
2163,cs6,8.161264197710798e-05
2164,csa,3.0367532020216292e-05
2165,csc,0.00014295017023744126
2166,cscw,0.0003504590275976644
2167,cscwbase,0.00011976092374546352
2168,cseucla,7.478530296688377e-05
2169,csfs,0.00011149992500668529
2170,cska,3.0367532020216292e-05
2171,csla,3.0367532020216292e-05
2172,csp,0.0001521364083278048
2173,csps,0.0003066961508100813
2174,csr,0.0002857087307283635
2175,css,4.16265972085158e-05
2176,cssc,0.00023149504497963999
2177,ct,0.0011650314793601056
2178,cta,0.0003532478707861142
2179,ctf,0.0002717521999923286
2180,ctmrp,0.00014924111982668033
2181,cts,0.00020019315010206943
2182,cube,5.48531411380529e-05
2183,cubic,7.312525746680549e-05
2184,cucumb,0.00010988661018851676
2185,cuisin,0.0001847403213462591
2186,culinari,0.001092525199172936
2187,cultiv,0.0003416804991837485
2188,cultur,0.003423388300104572
2189,culturalba,8.329906276518216e-05
2190,culturicon,0.00016659812553036432
2191,cumul,6.961717063191233e-05
2192,cupcarbon,7.190772726170301e-05
2193,curb,0.00024472462775176993
2194,cure,4.256207919391641e-05
2195,curio,0.0003830175978632915
2196,currenc,8.109177612136329e-05
2197,current,0.007364174096663448
2198,curricula,0.00023702958767630208
2199,curricular,0.00015264619017204097
2200,curriculum,0.0018172207791262792
2201,curriculumrel,0.00016609107939464062
2202,curtain,9.975355972759548e-05
2203,curv,0.0005321503664305579
2204,custodian,0.00012962982023946457
2205,custom,0.005634481494049761
2206,customari,7.008134788870024e-05
2207,customersâ,6.29221641430683e-05
2208,customerâ,6.29221641430683e-05
2209,customi,9.270050000738783e-05
2210,customiz,0.0001842469299527765
2211,cut,0.0002850875976276409
2212,cv,0.00010725220636564566
2213,cyber,0.0006882215100490355
2214,cyberattack,0.0005106672631403595
2215,cyberawar,0.0001221206401718548
2216,cyberbulli,7.043269391577573e-05
2217,cybercrim,0.00019913739360155876
2218,cybercrimin,0.00011499215579860892
2219,cyberphi,0.00026889726773174203
2220,cybersecur,0.0010200011605096646
2221,cybersick,0.00032322619095560563
2222,cyberspac,0.0001221206401718548
2223,cycl,0.0009415277320545689
2224,cylind,5.48531411380529e-05
2225,cyprus,0.0004982938789114145
2226,czech,0.0002046353577871621
2227,d2d,0.000692897270873437
2228,d3,0.0002143217890137155
2229,d3s,7.684219775657255e-05
2230,dagestan,6.265507864310276e-05
2231,daili,0.0039615332500693885
2232,dailylif,0.00010588891899539203
2233,dairi,7.935863828393913e-05
2234,dalton,4.256207919391641e-05
2235,damag,0.0008932033497415634
2236,dan,0.0002659209460821294
2237,danau,9.375858629804999e-05
2238,danger,0.00045572922197905876
2239,darasak,0.0005089243493864088
2240,dashboard,0.0002551026057508696
2241,dassur,3.2293652186436594e-05
2242,data,0.02248796765759503
2243,databa,0.003113215640166273
2244,databasedb,9.537597581425407e-05
2245,databaseth,7.7070337122659e-05
2246,databasevisuali,7.7070337122659e-05
2247,datacollect,0.00018785694478554895
2248,datacorona,4.887190162490528e-05
2249,dataflow,7.251865777402822e-05
2250,datagram,0.0001639008241225268
2251,dataprofil,0.00014982198183206166
2252,datasaf,4.9931058202419874e-05
2253,dataset,0.0027929205948511488
2254,datath,8.05329011168938e-05
2255,dataus,8.79742871951875e-05
2256,date,0.0005504791567997097
2257,dawson,7.871905189009541e-05
2258,day,0.001617181561867054
2259,daysin,9.161753945634017e-05
2260,db,0.0003263586925966616
2261,dblm,0.0001102095622724051
2262,dbm,0.00023101807027903302
2263,dbr,0.00035586920685763977
2264,dbscan,0.00020331105035685222
2265,dcell,0.0003087285316775702
2266,dcn,0.00024482928646615593
2267,dct,7.57382038376844e-05
2268,dday,9.382495501594273e-05
2269,ddefin,9.737448990761345e-05
2270,ddos,0.0004067446108721367
2271,ddr,0.00021206773087793746
2272,de,0.0006059420559724079
2273,deactiv,7.352743008069816e-05
2274,dead,0.0002445653189455253
2275,deadreckon,9.862797713446114e-05
2276,deaf,0.0011852785085980874
2277,deal,0.002136683749463242
2278,dealer,8.612507937721455e-05
2279,dealt,0.0004827454108570648
2280,dear,9.13667311797805e-05
2281,dearth,0.0003322952381523963
2282,death,0.0004546343478026274
2283,debat,0.0006005760045479789
2284,debit,0.0001605236641494619
2285,debug,7.855646486836671e-05
2286,decad,0.0018145990952429787
2287,deceiv,0.00018609323202463192
2288,decemb,0.000298857943140887
2289,decent,0.00014065162560218672
2290,decentr,0.00024373987355320994
2291,deci,0.004282591753087346
2292,decid,0.0009626005372405351
2293,decision,6.449377747495209e-05
2294,decisionexperi,4.779822314508452e-05
2295,decisionmak,0.0010394120594080785
2296,decisionpolici,0.00015533705905550427
2297,decisionsthi,0.00010986096318135054
2298,decisionsupport,8.901009838015876e-05
2299,declar,0.0008206060230744764
2300,declin,0.0005494811178562124
2301,decod,0.00010354044185189001
2302,decomposit,0.00025549068642611157
2303,decrea,0.0014337565337433239
2304,decrypt,0.0001582330342724699
2305,dedic,0.0008806133032251562
2306,deduct,0.00016893839967167896
2307,deem,0.0002845652395044001
2308,deep,0.001785897153089848
2309,deepdiv,9.177003523500496e-05
2310,deepen,0.0002186362371133154
2311,deeper,0.00041081130245907067
2312,deepli,0.00022000301979986506
2313,default,0.00033521961666606087
2314,defect,0.0006538364258252636
2315,defen,0.00027567565127032827
2316,defenc,0.0001804759133920469
2317,defer,0.00013522723966582874
2318,deffi,0.0001771860316496758
2319,defici,0.0008518603549597293
2320,deficit,0.0003276492842502055
2321,defin,0.003756965219362967
2322,definit,0.0013349702344044947
2323,deform,7.318942662280511e-05
2324,degr,0.0014106220977462246
2325,degrad,0.0002694977831252163
2326,deiti,0.00020366415958005554
2327,delay,0.002213422763126068
2328,deleg,0.00044318641466918786
2329,delet,0.000313071658204829
2330,delgada,0.00015461909486981813
2331,delib,0.00035355193384371375
2332,delin,0.00016634505227419475
2333,deliv,0.003097519062242907
2334,deliveri,0.0036390629269581884
2335,delon,9.058276498704296e-05
2336,delphi,0.00016302631922942193
2337,demand,0.0029814307593576126
2338,demandingsc,7.384020788236812e-05
2339,dementia,0.00039096945906684093
2340,democraci,9.516784687451459e-05
2341,democrat,0.0001787100470646297
2342,demodul,0.00020278471533241165
2343,demograph,0.0005397779129094992
2344,demonstr,0.0041963636740228166
2345,demot,7.447063756946459e-05
2346,demotiv,9.807445256260829e-05
2347,dempster,0.00014982180016954126
2348,den,0.0001562777926348135
2349,deni,0.00032301639473454564
2350,denial,0.00015486006190877042
2351,denialofserv,9.215356686673518e-05
2352,denmark,9.258274098622904e-05
2353,denoi,0.0004396303924246029
2354,denomin,0.00011662471989727707
2355,denot,9.29770934591407e-05
2356,denseignementa,3.2293652186436594e-05
2357,densif,8.531058429394871e-05
2358,densiti,0.0008809603104136901
2359,dentist,6.29221641430683e-05
2360,dentistri,6.133763162228488e-05
2361,deoxyribonucl,4.9931058202419874e-05
2362,depart,0.0017007310279804483
2363,depend,0.003694950886289007
2364,depict,0.0006916000797447269
2365,deplet,0.0001568226301374265
2366,deploy,0.002427642475665586
2367,depo,0.00011395012616460576
2368,depok,0.00010580027437237059
2369,deposit,9.358263604152576e-05
2370,depress,0.000784258924870861
2371,depth,0.00019973083857479013
2372,deriv,0.00157185825741776
2373,derstand,8.650659576904331e-05
2374,des,0.00013228835990318364
2375,describ,0.00605285874795037
2376,descript,0.004093815224150228
2377,deserv,0.0001219190539071461
2378,design,0.019148469453301585
2379,designba,0.0003033512267504868
2380,designersarchitect,7.359631673501276e-05
2381,desir,0.0014783053691675868
2382,desk,0.00019648336712220146
2383,desktop,0.0011047234666882444
2384,desktopmobil,0.0001510943547525959
2385,despit,0.0017167684395455285
2386,destin,0.0007772209608648382
2387,destruct,7.634130613208272e-05
2388,detail,0.0023447817265269243
2389,dete,9.496260822252871e-05
2390,detect,0.007013330701431525
2391,detectcaptur,8.24918612424483e-05
2392,detector,0.0002497114854422955
2393,deter,0.00013909916324096117
2394,deterior,0.0004742791001306224
2395,determin,0.006723316715801295
2396,deterr,0.00013134677178447933
2397,detriment,0.00017841105486631197
2398,devast,0.00017422758671991023
2399,develop,0.027897994737742335
2400,developa,6.139854692746966e-05
2401,developingth,8.055926601484311e-05
2402,developmentrd,8.406954177051552e-05
2403,devi,0.0001822858764764549
2404,deviat,0.0011282435760125804
2405,devic,0.021221297305453725
2406,devicessmart,6.944821716071494e-05
2407,devicestak,0.0001447274273944962
2408,devicesth,9.270050000738783e-05
2409,devicetodev,0.00021999291175794043
2410,devot,0.0003136027362010172
2411,df,7.577467785668407e-05
2412,df6,9.214810754840424e-05
2413,dfi,0.00017632507337169638
2414,dgs,0.00045638959136785515
2415,dh,8.160976215538531e-05
2416,dheart,0.0002571532638127565
2417,dht11,0.00015633287179490132
2418,dht22,0.00012352624828383912
2419,diabet,0.0006217127289766777
2420,diagno,0.00044490370858465896
2421,diagnosi,0.0007450285024022188
2422,diagnosiscad,3.8922478561495646e-05
2423,diagnost,0.00019092574692501372
2424,diagon,0.00010945507470371567
2425,diagram,0.000857912070957344
2426,dialect,6.24769800998087e-05
2427,dialog,0.0005618524303889452
2428,dialogu,0.0004869989934160545
2429,diana,9.771355649161445e-05
2430,diari,0.00018704903310774084
2431,dichromaci,0.00012768623758174923
2432,dick,0.00019054841602556113
2433,dicom,3.8922478561495646e-05
2434,dictat,7.56982227008545e-05
2435,dictionari,0.0007389507013747045
2436,didact,0.0004691032545503913
2437,didnt,8.612507937721455e-05
2438,didnât,0.00015446491330901925
2439,die,0.00013811205314698347
2440,diet,0.00012179204181241716
2441,differ,0.013948979138218626
2442,differenti,0.0007232337719553542
2443,difficult,0.00302499484365444
2444,difficulti,0.003044062994286294
2445,difficultimport,9.480150721377069e-05
2446,diffiehellman,7.74029790155095e-05
2447,diffservmpl,0.00013054919947330648
2448,diffus,0.00047548891094633235
2449,digit,0.012297573761003853
2450,digitalba,0.00030888993460844816
2451,digitallyoutput,8.832751998070022e-05
2452,digiti,0.0002649672399649936
2453,digniti,5.967744060392829e-05
2454,dijkstra,0.00030394923480893724
2455,dilat,0.00018273283901017097
2456,dilemma,8.449331896930277e-05
2457,dim,8.832751998070022e-05
2458,dimen,0.0019667856839058998
2459,dimens,0.0005389405689528202
2460,diminish,0.00017420426772561795
2461,dinner,0.00011009486089346354
2462,diod,9.978967765209195e-05
2463,diploma,0.00015743902457917555
2464,diponegoro,6.79714764168869e-05
2465,dire,9.537597581425407e-05
2466,direct,0.00467956400809425
2467,director,0.0003788600217214617
2468,dirichlet,0.0002529628099464148
2469,disabl,0.0014067687481926147
2470,disadvantag,0.0015473591848445588
2471,disappear,6.812710347668179e-05
2472,disast,0.0018448952549007705
2473,disastr,8.684583325867025e-05
2474,discern,8.766525541496607e-05
2475,disciplin,0.0011571146860723373
2476,disciplinari,0.00011098737453923621
2477,disclo,9.673873538512372e-05
2478,disclosur,0.00021837334315482655
2479,disconnect,0.00034922176009647565
2480,discour,0.00038676516961620526
2481,discourag,0.0001152082459016585
2482,discov,0.001646203295792425
2483,discoveri,0.0006400424252264878
2484,discoveryba,7.961741641295274e-05
2485,discrep,9.034875616775094e-05
2486,discret,0.0002109731030332122
2487,discrimin,0.0005617023821455275
2488,discuss,0.0070675799665581235
2489,disdain,0.00011743239932942009
2490,disea,0.0015782660596978316
2491,disengag,0.00010009657505103472
2492,dish,6.42520261726759e-05
2493,dishonesti,7.625922609349849e-05
2494,disjoint,4.842922858478736e-05
2495,disk,0.00018481553781937965
2496,disord,0.0011826042212614435
2497,dispar,0.000200214520823864
2498,disper,8.487763476928669e-05
2499,displac,0.00034452392547329545
2500,display,0.002977771000515356
2501,disposit,0.0008748924784885029
2502,disrupt,0.0018382924396041988
2503,dissatisfact,0.00011563689941530966
2504,dissatisfi,9.287681843732867e-05
2505,dissemin,0.001919251246359962
2506,dissolv,0.00015868447659472723
2507,distanc,0.004823931219653594
2508,distancelearn,0.0002214467470101103
2509,distancevector,7.120997804228117e-05
2510,distant,0.0007345486742357464
2511,distinct,0.0008805074375536255
2512,distinguish,0.0005536445228205749
2513,distort,9.382495501594273e-05
2514,distract,0.0008709559461598499
2515,distribut,0.004433189627870412
2516,district,0.0005638403766363148
2517,disturb,0.0007852501273899505
2518,diurnal,0.00011179001595355842
2519,diver,0.0016893814345172154
2520,diverg,0.00022704089888618762
2521,diverseveloc,7.120997804228117e-05
2522,diversifi,0.0002740476466902791
2523,divert,0.00016877543434297892
2524,divi,0.0011792513428070038
2525,divid,0.001959440735469522
2526,diï,6.771218350998625e-05
2527,dlmaneu,9.503509411237893e-05
2528,dmlaneu,9.503509411237893e-05
2529,dmm,8.602197869058419e-05
2530,dmmconvent,0.0002580659360717526
2531,dmmgi,0.0002580659360717526
2532,dna,0.000981586807459272
2533,dnaba,4.9931058202419874e-05
2534,dnas,7.312525746680549e-05
2535,dnisp,8.001585174673227e-05
2536,doa,8.161264197710798e-05
2537,dobrakan,7.596519872267885e-05
2538,doctor,0.0007174881116543801
2539,doctorconfus,7.722986020590769e-05
2540,doctorstheir,7.722986020590769e-05
2541,document,0.0024882996556489004
2542,documentari,9.382495501594273e-05
2543,doesnt,0.00027145413628160164
2544,dollar,0.00015133012994131043
2545,domain,0.002712126531961903
2546,domainori,0.0001146190291305818
2547,domainsregion,0.0001034653477814024
2548,domest,0.0003475923208560228
2549,domiciliari,9.998109281790926e-05
2550,domin,0.001444405771629461
2551,done,0.0034461815360231365
2552,donné,3.2293652186436594e-05
2553,donor,8.901009838015876e-05
2554,dont,0.0004625921609005609
2555,doorstep,6.625577223006639e-05
2556,doortodoor,6.625577223006639e-05
2557,doppler,0.00012208056548569036
2558,dorigo,8.360564468206002e-05
2559,dormandprinc,0.0001241069830382185
2560,dorpa,8.037627343060576e-05
2561,dortmund,0.00020009861159466327
2562,dos,0.00025858330862549186
2563,dosag,5.797140317525778e-05
2564,doubl,0.00014408743535563017
2565,doubt,0.0005092640155599339
2566,dough,0.00022864356420388467
2567,downgrad,7.068036030816237e-05
2568,downlink,0.00017106507771153393
2569,download,0.0016244363197211234
2570,downsid,8.248235832193449e-05
2571,downstair,7.773515726281318e-05
2572,draft,0.0003026414580221228
2573,drag,8.029903565054285e-05
2574,dramat,0.0005923833508795027
2575,drastic,0.00042440687399080746
2576,draw,0.0011311145488981111
2577,drawback,0.0002542762233349148
2578,drawn,0.0006509457898392605
2579,dri,0.00014683272543662506
2580,drift,0.000404812709913796
2581,drill,0.0006305337731153837
2582,drink,0.0001984825920543915
2583,drive,0.0024286168421365504
2584,driven,0.0007079732424930434
2585,driver,0.0018472808794996087
2586,driversâ,9.722583994905816e-05
2587,drl,0.00016548702753884083
2588,drone,0.0007275611800784385
2589,drop,0.00069361942800198
2590,dropout,0.0002632916253035477
2591,drought,9.035970130225106e-05
2592,drove,6.758045952971716e-05
2593,drown,9.771562878490034e-05
2594,drug,0.0013081393047981419
2595,ds18b20,9.975355972759548e-05
2596,ds3231,6.176312414191956e-05
2597,dsdv,0.00037841510701896335
2598,dsi,0.0002963438935775764
2599,dsmphe,0.00014920640550286879
2600,dsr,0.00035591963953924096
2601,dsrc,0.0003763950380385711
2602,dsrccompon,6.273250633976185e-05
2603,dss,0.0006778082739837346
2604,du,6.458730437287319e-05
2605,dual,0.00029239084594727437
2606,dualmod,0.00011982691058424363
2607,dubai,0.00013674359478807257
2608,dubious,6.0890533820317514e-05
2609,duc,8.650659576904331e-05
2610,due,0.00578074751950682
2611,dukpt,0.00010263276003460962
2612,dun,3.2293652186436594e-05
2613,duplex,0.0005244605812278508
2614,duplic,0.0003196762818498881
2615,durat,0.0009354311827236086
2616,durgenc,6.458730437287319e-05
2617,dust,9.358263604152576e-05
2618,duteranopia,0.00012768623758174923
2619,dutili,3.2293652186436594e-05
2620,dv,9.258274098622904e-05
2621,dvagpsr,0.00013730174659871177
2622,dwb,0.00023149504497963999
2623,dwell,0.00012765270903486496
2624,dwt,0.00010354044185189001
2625,dynam,0.0031001582881336667
2626,dysarthr,0.0003378300946302285
2627,dysarthria,0.00016891504731511426
2628,dyslex,0.00012222267341031672
2629,dyslexia,0.0006809481767445464
2630,déploiement,3.2293652186436594e-05
2631,développ,6.458730437287319e-05
2632,e2e,7.65412984458518e-05
2633,ea,0.0035922084900015167
2634,eaccess,0.000400287584660607
2635,eaccessibility2020,0.00044927094619452745
2636,eachoth,0.00011870808988537261
2637,ear,0.002374109732484117
2638,earlier,0.0003900618780706697
2639,earn,0.00012309618780239647
2640,earsplit,8.58495104600105e-05
2641,earth,0.00025682500731783657
2642,earthquak,8.684583325867025e-05
2643,easi,0.0036330035719319424
2644,easier,0.0013333214601894466
2645,easiest,0.00016545031347895816
2646,easili,0.0025242815604145236
2647,eassess,0.00046373349237625823
2648,east,0.0007405576477397048
2649,eastern,0.00019295500841774347
2650,easyt,0.00024818859940580433
2651,easyuneasi,9.714354308036413e-05
2652,eat,0.00022519029654965566
2653,eateri,0.0003606096248980719
2654,ebank,6.29221641430683e-05
2655,ebay,7.634130613208272e-05
2656,ebbq,0.00048186203403405444
2657,ebook,0.0008916397411005373
2658,ebscohost,9.714896369686204e-05
2659,ec1,0.0001414080140104107
2660,ec2,0.0001414080140104107
2661,ecartoon,0.00015070008504995482
2662,ecc,0.00013679221768088889
2663,ecdh,0.0001771860316496758
2664,echaract,8.714031443583786e-05
2665,echo,0.00017129486456278844
2666,eclip,0.00023241087695942696
2667,ecofriend,0.00016376534960207243
2668,ecolig,0.0002494195189774537
2669,ecolog,3.7587123104229824e-05
2670,ecommerc,0.0014996327603522572
2671,ecomplaint,0.00023248270885224925
2672,econom,0.0020324991683639817
2673,economi,0.0017386317855564598
2674,economyth,7.289580111631787e-05
2675,ecopay,0.00024181402712955422
2676,ecosystem,0.00041279776914085356
2677,ecour,0.0002993690329562759
2678,ecr,0.00021608275844884174
2679,ecrl,0.00015183766010108145
2680,ect,6.771218350998625e-05
2681,ed,9.748926451544262e-05
2682,eda,3.0367532020216292e-05
2683,edg,0.000776246618901356
2684,edif,9.998109281790926e-05
2685,edifi,0.00010249213811813829
2686,edit,0.0006792969067571852
2687,editor,0.0003296365794358345
2688,edm,7.694489050458672e-05
2689,edmodoba,0.00019475907608624117
2690,edrla,0.0002482305413082613
2691,edu,0.00016451375254284927
2692,educ,0.027595006235748672
2693,educationalist,8.197509998443305e-05
2694,educationist,8.631839709748105e-05
2695,educationrel,0.00012461915487514962
2696,educationthi,0.00012326213175055373
2697,educationâ,0.00010004930579733163
2698,edukit,0.00041724795388238116
2699,edutain,0.000519049171074125
2700,eeack,9.104029879805085e-05
2701,eeduc,0.0002262030071554332
2702,eevalu,0.00023028069604055367
2703,eexplor,9.737448990761345e-05
2704,efa,0.00024722793261239154
2705,effect,0.01487877634169355
2706,effer,0.0002494195189774537
2707,efficaci,0.0009428932258496056
2708,effici,0.008270614117209498
2709,effort,0.0025108852375258115
2710,effortless,0.00019926910051586927
2711,efl,0.0010340900597271734
2712,efﬁcient,6.999099772217316e-05
2713,eg,0.0020612709074043305
2714,egen,0.000480117629145593
2715,egovern,0.00024878096716192475
2716,eguid,0.00020957070316803892
2717,egypt,0.0002413180837691852
2718,egyptian,0.000237925593978484
2719,ehail,0.00033458756201559163
